Date,Timestamp,Rocket Pool,Rocket-TVL,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool
,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,ethereum,Total,ethereum,ethereum,Total,Total,ethereum,ethereum,Total,Total
,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens
,,,,WETH,RPL,WETH,RPL,WETH,RPL,WETH,RPL
15/05/2022,1652572800,456852036.9,456852036.9,358281512.7,98570524.18,358281512.7,98570524.18,174244.4863,4953292.672,174244.4863,4953292.672
16/05/2022,1652659200,479102802.2,479102802.2,374424740.6,104678061.5,374424740.6,104678061.5,174657.9564,4961045.571,174657.9564,4961045.571
17/05/2022,1652745600,454965897.8,454965897.8,354770748.1,100195149.6,354770748.1,100195149.6,175153.0485,4965071.835,175153.0485,4965071.835
18/05/2022,1652832000,474927231.5,474927231.5,369472894.4,105454337.2,369472894.4,105454337.2,176101.319,4974261.187,176101.319,4974261.187
19/05/2022,1652918400,436811693.6,436811693.6,339051272.3,97760421.37,339051272.3,97760421.37,176565.2944,4980153.916,176565.2944,4980153.916
20/05/2022,1653004800,451872337.1,451872337.1,354023202.4,97849134.67,354023202.4,97849134.67,177134.7098,4982135.167,177134.7098,4982135.167
21/05/2022,1653091200,445931526.7,445931526.7,348385982.5,97545544.24,348385982.5,97545544.24,177366.9732,4986991.014,177366.9732,4986991.014
22/05/2022,1653177600,450719746.8,450719746.8,351758295.2,98961451.64,351758295.2,98961451.64,177617.1312,4995530.118,177617.1312,4995530.118
23/05/2022,1653264000,465574559.3,465574559.3,364090159.6,101484399.7,364090159.6,101484399.7,178140.2456,4999231.512,178140.2456,4999231.512
24/05/2022,1653350400,453888649.1,453888649.1,355174032.2,98714616.85,355174032.2,98714616.85,178521.5766,5005812.214,178521.5766,5005812.214
25/05/2022,1653436800,453176183.8,453176183.8,353669076,99507107.84,353669076,99507107.84,178718.2281,5012952.536,178718.2281,5012952.536
26/05/2022,1653523200,452550221,452550221,350848410.6,101701810.4,350848410.6,101701810.4,180602.9962,5264068.859,180602.9962,5264068.859
27/05/2022,1653609600,419206744,419206744,327136817.7,92069926.31,327136817.7,92069926.31,180805.5013,5276213.542,180805.5013,5276213.542
28/05/2022,1653696000,397745934.7,397745934.7,316019161.9,81726772.77,316019161.9,81726772.77,181175.5989,5279507.285,181175.5989,5279507.285
29/05/2022,1653782400,412352869.1,412352869.1,325354712.1,86998156.97,325354712.1,86998156.97,181413.7702,5285428.734,181413.7702,5285428.734
30/05/2022,1653868800,417933381.3,417933381.3,329387221.7,88546159.55,329387221.7,88546159.55,181494.5625,5292657.475,181494.5625,5292657.475
31/05/2022,1653955200,459542682.9,459542682.9,361325914.6,98216768.31,361325914.6,98216768.31,181720.571,5297560.319,181720.571,5297560.319
1/6/2022,1654041600,453194579.1,453194579.1,355128832.8,98065746.28,355128832.8,98065746.28,182129.4921,5300851.15,182129.4921,5300851.15
2/6/2022,1654128000,421631463.5,421631463.5,331665562.5,89965900.94,331665562.5,89965900.94,182615.1099,5304593.216,182615.1099,5304593.216
3/6/2022,1654214400,428903443.6,428903443.6,334985531,93917912.51,334985531,93917912.51,182794.4925,5309096.242,182794.4925,5309096.242
4/6/2022,1654300800,418124380.4,418124380.4,324969220.8,93155159.57,324969220.8,93155159.57,183187.5515,5564824.347,183187.5515,5564824.347
5/6/2022,1654387200,424938893.4,424938893.4,330824023.9,94114869.58,330824023.9,94114869.58,183296.2246,5568927.194,183296.2246,5568927.194
6/6/2022,1654473600,426201042.8,426201042.8,334572507.2,91628535.6,334572507.2,91628535.6,185144.3521,5576904.176,185144.3521,5576904.176
7/6/2022,1654560000,415164504.1,415164504.1,326511153.3,88653350.78,326511153.3,88653350.78,185469.2258,5579191.364,185469.2258,5579191.364
8/6/2022,1654646400,424370494.6,424370494.6,337134236.3,87236258.31,337134236.3,87236258.31,185615.9425,5588485.478,185615.9425,5588485.478
9/6/2022,1654732800,422872554.5,422872554.5,332785492.9,90087061.58,332785492.9,90087061.58,185717.5903,5602429.203,185717.5903,5602429.203
10/6/2022,1654819200,422841454.9,422841454.9,333402308.8,89439146.08,333402308.8,89439146.08,186319.6857,5614510.112,186319.6857,5614510.112
11/6/2022,1654905600,390823348.1,390823348.1,310327799.4,80495548.77,310327799.4,80495548.77,186474.9002,5617274.862,186474.9002,5617274.862
12/6/2022,1654992000,358753961.6,358753961.6,285881181.4,72872780.28,285881181.4,72872780.28,186678.4084,5622899.713,186678.4084,5622899.713
13/06/2022,1655078400,335932951.1,335932951.1,272009800.2,63923150.93,272009800.2,63923150.93,186830.1831,5627037.934,186830.1831,5627037.934
14/06/2022,1655164800,259915044.7,259915044.7,209849225,50065819.65,209849225,50065819.65,187071.4101,5631700.748,187071.4101,5631700.748
15/06/2022,1655251200,280698507.9,280698507.9,227577485,53121022.95,227577485,53121022.95,187456.2284,5639174.411,187456.2284,5639174.411
16/06/2022,1655337600,286559892.8,286559892.8,230132194,56427698.84,230132194,56427698.84,187523.1776,5648418.302,187523.1776,5648418.302
17/06/2022,1655424000,249811826.8,249811826.8,200168660.5,49643166.32,200168660.5,49643166.32,188029.4774,5654119.171,188029.4774,5654119.171
18/06/2022,1655510400,255694120.1,255694120.1,205408600.7,50285519.43,205408600.7,50285519.43,188244.4699,5669167.917,188244.4699,5669167.917
19/06/2022,1655596800,233142805,233142805,187047368.8,46095436.18,187047368.8,46095436.18,188314.7269,5676777.854,188314.7269,5676777.854
20/06/2022,1655683200,258161025.9,258161025.9,206137504.9,52023521.03,206137504.9,52023521.03,188568.5711,5685630.713,188568.5711,5685630.713
21/06/2022,1655769600,264967763.6,264967763.6,211879742.8,53088020.73,211879742.8,53088020.73,188898.3675,5690034.376,188898.3675,5690034.376
22/06/2022,1655856000,266746359.5,266746359.5,211045540.6,55700818.93,211045540.6,55700818.93,189019.1402,5695380.258,189019.1402,5695380.258
23/06/2022,1655942400,256426993.4,256426993.4,203640748,52786245.4,203640748,52786245.4,189153.4827,5700458.467,189153.4827,5700458.467
24/06/2022,1656028800,271938394,271938394,216395407.3,55542986.75,216395407.3,55542986.75,189292.5062,5702565.375,189292.5062,5702565.375
25/06/2022,1656115200,294864268.2,294864268.2,231070142.3,63794125.9,231070142.3,63794125.9,189420.3875,5721446.269,189420.3875,5721446.269
26/06/2022,1656201600,302230894.1,302230894.1,234924564.4,67306329.7,234924564.4,67306329.7,189525.6018,5728198.272,189525.6018,5728198.272
27/06/2022,1656288000,293678722.2,293678722.2,227908667,65770055.18,227908667,65770055.18,189715.2025,5734093.739,189715.2025,5734093.739
28/06/2022,1656374400,289007572.8,289007572.8,224452523,64555049.74,224452523,64555049.74,190081.9118,5748446.103,190081.9118,5748446.103
29/06/2022,1656460800,278804239.8,278804239.8,218059575.9,60744663.87,218059575.9,60744663.87,190189.2441,5752335.594,190189.2441,5752335.594
30/06/2022,1656547200,272175139.7,272175139.7,212616384.3,59558755.4,212616384.3,59558755.4,194347.7005,5754469.121,194347.7005,5754469.121
1/7/2022,1656633600,274738033.5,274738033.5,215110166.4,59627867.1,215110166.4,59627867.1,194634.6059,5761146.579,194634.6059,5761146.579
2/7/2022,1656720000,269023749.5,269023749.5,207601952.4,61421797.1,207601952.4,61421797.1,195351.4622,5783596.714,195351.4622,5783596.714
3/7/2022,1656806400,274599371.5,274599371.5,209455341.7,65144029.82,209455341.7,65144029.82,197216.1099,6043045.437,197216.1099,6043045.437
4/7/2022,1656892800,277755394.9,277755394.9,211655954.4,66099440.54,211655954.4,66099440.54,197451.3073,6047524.295,197451.3073,6047524.295
5/7/2022,1656979200,298294976.6,298294976.6,228266137.9,70028838.61,228266137.9,70028838.61,197619.3319,6052622.179,197619.3319,6052622.179
6/7/2022,1657065600,295142047.1,295142047.1,227928697.9,67213349.2,227928697.9,67213349.2,197739.7676,6055256.684,197739.7676,6055256.684
7/7/2022,1657152000,305426010.6,305426010.6,235298575.9,70127434.74,235298575.9,70127434.74,197869.5684,6061143.884,197869.5684,6061143.884
8/7/2022,1657238400,318281995.3,318281995.3,245123284.9,73158710.45,245123284.9,73158710.45,198061.8166,6071262.278,198061.8166,6071262.278
9/7/2022,1657324800,313564423.7,313564423.7,240863405.4,72701018.3,240863405.4,72701018.3,198248.0126,6073602.197,198248.0126,6073602.197
10/7/2022,1657411200,315869926.9,315869926.9,241010828.3,74859098.56,241010828.3,74859098.56,198325.2786,6076225.533,198325.2786,6076225.533
11/7/2022,1657497600,302916619.6,302916619.6,232423876.7,70492742.91,232423876.7,70492742.91,198451.0427,6076960.595,198451.0427,6076960.595
12/7/2022,1657584000,285381316.5,285381316.5,218285827.3,67095489.12,218285827.3,67095489.12,198788.6377,6077489.956,198788.6377,6077489.956
13/07/2022,1657670400,272498773.4,272498773.4,207804692.2,64694081.18,207804692.2,64694081.18,198991.3646,6080270.787,198991.3646,6080270.787
14/07/2022,1657756800,291247000.9,291247000.9,221415778.5,69831222.32,221415778.5,69831222.32,199095.2141,6082859.087,199095.2141,6082859.087
15/07/2022,1657843200,311112290.3,311112290.3,236563163.9,74549126.42,236563163.9,74549126.42,199195.9884,6085642.973,199195.9884,6085642.973
16/07/2022,1657929600,322217726.6,322217726.6,243452810.2,78764916.48,243452810.2,78764916.48,199479.5403,6091640.873,199479.5403,6091640.873
17/07/2022,1658016000,359129825.8,359129825.8,271852150.3,87277675.53,271852150.3,87277675.53,199657.8634,6094809.744,199657.8634,6094809.744
18/07/2022,1658102400,361698563.8,361698563.8,268567946.9,93130616.94,268567946.9,93130616.94,199827.3414,6098927.108,199827.3414,6098927.108
19/07/2022,1658188800,425698167.9,425698167.9,314908249.9,110789918,314908249.9,110789918,200123.4453,6097408.808,200123.4453,6097408.808
20/07/2022,1658275200,418109439.1,418109439.1,308520427.4,109589011.7,308520427.4,109589011.7,200313.2259,6101838.071,200313.2259,6101838.071
21/07/2022,1658361600,413358237.8,413358237.8,305836415.1,107521822.6,305836415.1,107521822.6,200710.3534,6109194.468,200710.3534,6109194.468
22/07/2022,1658448000,425498039.5,425498039.5,312770206.3,112727833.3,312770206.3,112727833.3,201058.2316,6113223.062,201058.2316,6113223.062
23/07/2022,1658534400,429215049.1,429215049.1,322720806.2,106494242.9,322720806.2,106494242.9,201700.5039,6116843.361,201700.5039,6116843.361
24/07/2022,1658620800,433293966.2,433293966.2,322953887.8,110340078.4,322953887.8,110340078.4,201846.1799,6119804.68,201846.1799,6119804.68
25/07/2022,1658707200,429066027.6,429066027.6,316181652.1,112884375.5,316181652.1,112884375.5,202132.4563,6121712.337,202132.4563,6121712.337
26/07/2022,1658793600,407336139,407336139,299834967.2,107501171.8,299834967.2,107501171.8,202293.2216,6167594.478,202293.2216,6167594.478
27/07/2022,1658880000,394364591,394364591,294096214.6,100268376.4,294096214.6,100268376.4,202404.8111,6177965.276,202404.8111,6177965.276
28/07/2022,1658966400,457976098.2,457976098.2,332863676.3,125112421.9,332863676.3,125112421.9,205292.7244,6432515.263,205292.7244,6432515.263
29/07/2022,1659052800,496680686.3,496680686.3,360407123.7,136273562.6,360407123.7,136273562.6,206946.1823,6434068.112,206946.1823,6434068.112
30/07/2022,1659139200,493873875,493873875,355757952.5,138115922.5,355757952.5,138115922.5,207307.2814,6438970.746,207307.2814,6438970.746
31/07/2022,1659225600,495586988,495586988,358182525.3,137404462.7,358182525.3,137404462.7,207546.9931,6453943.764,207546.9931,6453943.764
1/8/2022,1659312000,497193614.8,497193614.8,354368240.6,142825374.2,354368240.6,142825374.2,207795.5169,6465612.231,207795.5169,6465612.231
2/8/2022,1659398400,504938476,504938476,341451666.7,163486809.3,341451666.7,163486809.3,207928.3789,6456825.011,207928.3789,6456825.011
3/8/2022,1659484800,495586712.1,495586712.1,333253980.8,162332731.3,333253980.8,162332731.3,208575.7441,6457149.215,208575.7441,6457149.215
4/8/2022,1659571200,524369702.3,524369702.3,342855791.3,181513911,342855791.3,181513911,208769.4419,6468778.011,208769.4419,6468778.011
5/8/2022,1659657600,508185357.3,508185357.3,337165963.2,171019394.1,337165963.2,171019394.1,209256.0873,6458436.333,209256.0873,6458436.333
6/8/2022,1659744000,554953315.3,554953315.3,364415894.2,190537421.2,364415894.2,190537421.2,209499.439,6461085.831,209499.439,6461085.831
7/8/2022,1659830400,538918299.3,538918299.3,353915476.6,185002822.6,353915476.6,185002822.6,210322.2006,6461851.996,210322.2006,6461851.996
8/8/2022,1659916800,547967585.8,547967585.8,359702071.7,188265514.1,359702071.7,188265514.1,210742.7639,6465161.886,210742.7639,6465161.886
9/8/2022,1660003200,571541729.8,571541729.8,375219590.8,196322139,375219590.8,196322139,210937.3578,6470736.29,210937.3578,6470736.29
10/8/2022,1660089600,528219465.2,528219465.2,353475975.3,174743489.9,353475975.3,174743489.9,211239.7811,6471981.106,211239.7811,6471981.106
11/8/2022,1660176000,589944478,589944478,396995018.4,192949459.6,396995018.4,192949459.6,211420.593,6472642.051,211420.593,6472642.051
12/8/2022,1660262400,585358465.2,585358465.2,400295394.6,185063070.6,400295394.6,185063070.6,211610.646,6443700.229,211610.646,6443700.229
13/08/2022,1660348800,596840249.7,596840249.7,413929336.9,182910912.7,413929336.9,182910912.7,211800.0639,6445063.873,211800.0639,6445063.873
14/08/2022,1660435200,609845882.4,609845882.4,422263322.4,187582559.9,422263322.4,187582559.9,211991.2859,6446136.08,211991.2859,6446136.08
15/08/2022,1660521600,593402322.5,593402322.5,414543480,178858842.6,414543480,178858842.6,212243.545,6445363.697,212243.545,6445363.697
16/08/2022,1660608000,566182858,566182858,403314005.8,162868852.2,403314005.8,162868852.2,212494.2075,6445146.505,212494.2075,6445146.505
17/08/2022,1660694400,574510743.6,574510743.6,403350127,171160616.6,403350127,171160616.6,212608.4532,6446727.557,212608.4532,6446727.557
18/08/2022,1660780800,572970020.9,572970020.9,395497668.5,177472352.4,395497668.5,177472352.4,214056.7476,6451194.199,214056.7476,6451194.199
19/08/2022,1660867200,565609022.8,565609022.8,391233042,174375980.9,391233042,174375980.9,214170.0745,6453589.225,214170.0745,6453589.225
20/08/2022,1660953600,498382221.8,498382221.8,349712594,148669627.8,349712594,148669627.8,214489.7046,6452674.82,214489.7046,6452674.82
21/08/2022,1661040000,481471568.1,481471568.1,339196600,142274968.1,339196600,142274968.1,214805.1093,6455307.083,214805.1093,6455307.083
22/08/2022,1661126400,504067748.4,504067748.4,347845856.9,156221891.6,347845856.9,156221891.6,215603.3724,6458118.709,215603.3724,6458118.709
23/08/2022,1661212800,505048499.5,505048499.5,350025735.6,155022763.9,350025735.6,155022763.9,215958.6226,6461974.318,215958.6226,6461974.318
24/08/2022,1661299200,511970114.6,511970114.6,354227740.2,157742374.3,354227740.2,157742374.3,216030.7251,6467502.022,216030.7251,6467502.022
25/08/2022,1661385600,525149704.2,525149704.2,360874539.9,164275164.3,360874539.9,164275164.3,216145.6046,6464980.884,216145.6046,6464980.884
26/08/2022,1661472000,530971063.5,530971063.5,363853082.6,167117980.8,363853082.6,167117980.8,216374.4329,6495063.383,216374.4329,6495063.383
27/08/2022,1661558400,473646535.7,473646535.7,327032237.5,146614298.2,327032237.5,146614298.2,216770.0062,6501742.714,216770.0062,6501742.714
28/08/2022,1661644800,468793071.9,468793071.9,324495355.6,144297716.4,324495355.6,144297716.4,217005.8486,6502826.335,217005.8486,6502826.335
29/08/2022,1661731200,446863513.4,446863513.4,311995446.2,134868067.2,311995446.2,134868067.2,217483.5987,6505936.673,217483.5987,6505936.673
30/08/2022,1661817600,485646723.8,485646723.8,335842820.2,149803903.6,335842820.2,149803903.6,217664.2126,6507554.456,217664.2126,6507554.456
31/08/2022,1661904000,491161147.6,491161147.6,337369940.9,153791206.7,337369940.9,153791206.7,217736.6926,6511058.707,217736.6926,6511058.707
1/9/2022,1661990400,487893405.6,487893405.6,335653128.4,152240277.2,335653128.4,152240277.2,217863.207,6514346.479,217863.207,6514346.479
2/9/2022,1662076800,502747642.9,502747642.9,344182749.9,158564893,344182749.9,158564893,217939.2563,6514580.648,217939.2563,6514580.648
3/9/2022,1662163200,502237466.5,502237466.5,345629147.9,156608318.6,345629147.9,156608318.6,218957.7249,6514489.125,218957.7249,6514489.125
4/9/2022,1662249600,496198648.3,496198648.3,342145916.4,154052731.9,342145916.4,154052731.9,219204.8668,6522130.903,219204.8668,6522130.903
5/9/2022,1662336000,503078533.6,503078533.6,346036882.1,157041651.5,346036882.1,157041651.5,219661.3273,6524372.724,219661.3273,6524372.724
6/9/2022,1662422400,530731732.9,530731732.9,363806904.3,166924828.6,363806904.3,166924828.6,219886.6767,6528151.293,219886.6767,6528151.293
7/9/2022,1662508800,496319622,496319622,337837122.9,158482499.1,337837122.9,158482499.1,220175.3929,6535360.787,220175.3929,6535360.787
8/9/2022,1662595200,525914191,525914191,357847208.6,168066982.5,357847208.6,168066982.5,220315.3508,6537027.711,220315.3508,6537027.711
9/9/2022,1662681600,558495736.8,558495736.8,361163343.1,197332393.7,361163343.1,197332393.7,220415.0859,6538515.365,220415.0859,6538515.365
10/9/2022,1662768000,593867081.4,593867081.4,378389567.9,215477513.5,378389567.9,215477513.5,220720.2585,6533581.368,220720.2585,6533581.368
11/9/2022,1662854400,616923106.9,616923106.9,392073237.9,224849869,392073237.9,224849869,221089.3597,6523059.733,221089.3597,6523059.733
12/9/2022,1662940800,613801610.3,613801610.3,390557225.9,223244384.4,390557225.9,223244384.4,223611.2802,6521892.621,223611.2802,6521892.621
13/09/2022,1663027200,584079056.2,584079056.2,378774239.7,205304816.5,378774239.7,205304816.5,224032.6489,6536288.33,224032.6489,6536288.33
14/09/2022,1663113600,543903649.8,543903649.8,353364589.8,190539060,353364589.8,190539060,224902.5196,6540990.73,224902.5196,6540990.73
15/09/2022,1663200000,569950349.8,569950349.8,367987718.1,201962631.8,367987718.1,201962631.8,225117.1309,6544479.319,225117.1309,6544479.319
16/09/2022,1663286400,500484250.7,500484250.7,333176117.9,167308132.8,333176117.9,167308132.8,226039.9587,6548263.516,226039.9587,6548263.516
17/09/2022,1663372800,496501437.1,496501437.1,327391802.9,169109634.1,327391802.9,169109634.1,227133.0176,6552097.41,227133.0176,6552097.41
18/09/2022,1663459200,514074421.4,514074421.4,342401705.2,171672716.2,342401705.2,171672716.2,235804.1026,6557399.395,235804.1026,6557399.395
19/09/2022,1663545600,481709557.9,481709557.9,319310964.8,162398593.1,319310964.8,162398593.1,237610.8501,6564211.525,237610.8501,6564211.525
20/09/2022,1663632000,495221673.9,495221673.9,328488729.3,166732944.6,328488729.3,166732944.6,240163.7185,6572051.424,240163.7185,6572051.424
21/09/2022,1663718400,498956847.2,498956847.2,323392828.3,175564018.9,323392828.3,175564018.9,242258.151,7076340.948,242258.151,7076340.948
22/09/2022,1663804800,468900392,468900392,303017058.4,165883333.6,303017058.4,165883333.6,243676.8676,7082977.525,243676.8676,7082977.525
23/09/2022,1663891200,501428797.2,501428797.2,328501082.4,172927714.9,328501082.4,172927714.9,247413.7123,7087201.428,247413.7123,7087201.428
24/09/2022,1663977600,500804164,500804164,328985825.8,171818338.2,328985825.8,171818338.2,249626.9289,7096998.685,249626.9289,7096998.685
25/09/2022,1664064000,503536601.3,503536601.3,331330616.7,172205984.5,331330616.7,172205984.5,251124.0927,7101277.713,251124.0927,7101277.713
26/09/2022,1664150400,501117053.3,501117053.3,332603512.5,168513540.8,332603512.5,168513540.8,255015.1524,7125308.278,255015.1524,7125308.278
27/09/2022,1664236800,519548899.2,519548899.2,344803581.5,174745317.6,344803581.5,174745317.6,256559.8285,7129551.924,256559.8285,7129551.924
28/09/2022,1664323200,519677903.6,519677903.6,344371290.2,175306613.4,344371290.2,175306613.4,257346.872,7140798.915,257346.872,7140798.915
29/09/2022,1664409600,527124782.7,527124782.7,347655554.9,179469227.7,347655554.9,179469227.7,260285.5158,7175898.75,260285.5158,7175898.75
30/09/2022,1664496000,545950486.4,545950486.4,361684169.4,184266316.9,361684169.4,184266316.9,271147.8892,7472275.625,271147.8892,7472275.625
1/10/2022,1664582400,546338730,546338730,363922552.7,182416177.2,363922552.7,182416177.2,274116.5038,7476072.838,274116.5038,7476072.838
2/10/2022,1664668800,544916553.5,544916553.5,362246326.5,182670226.9,362246326.5,182670226.9,276119.2196,7480353.273,276119.2196,7480353.273
3/10/2022,1664755200,533397060.4,533397060.4,356790093.1,176606967.3,356790093.1,176606967.3,278357.3442,7489693.272,278357.3442,7489693.272
4/10/2022,1664841600,552947626.7,552947626.7,370280731,182666895.7,370280731,182666895.7,279484.5766,7492489.568,279484.5766,7492489.568
5/10/2022,1664928000,565755214.4,565755214.4,379601666.6,186153547.8,379601666.6,186153547.8,280279.1457,7491088.441,280279.1457,7491088.441
6/10/2022,1665014400,572867095.2,572867095.2,384099089.8,188768005.3,384099089.8,188768005.3,281843.463,7499722.103,281843.463,7499722.103
7/10/2022,1665100800,571407755.4,571407755.4,383458044.7,187949710.8,383458044.7,187949710.8,282631.93,7502982.466,282631.93,7502982.466
8/10/2022,1665187200,564031326.7,564031326.7,377466554.2,186564772.5,377466554.2,186564772.5,282916.0202,7504616.756,282916.0202,7504616.756
9/10/2022,1665273600,556364657.3,556364657.3,372381113.3,183983544,372381113.3,183983544,283541.7974,7512598.776,283541.7974,7512598.776
10/10/2022,1665360000,564656235.3,564656235.3,377624143.6,187032091.7,377624143.6,187032091.7,284359.8123,7517367.031,284359.8123,7517367.031
11/10/2022,1665446400,533595269,533595269,364844741.1,168750527.9,364844741.1,168750527.9,284588.0618,7520077.002,284588.0618,7520077.002
12/10/2022,1665532800,531090403.4,531090403.4,367791390.9,163299012.5,367791390.9,163299012.5,285652.1229,7528769.594,285652.1229,7528769.594
13/10/2022,1665619200,541866024,541866024,376486890.2,165379133.9,376486890.2,165379133.9,287443.668,7537790.969,287443.668,7537790.969
14/10/2022,1665705600,533698381.2,533698381.2,370719549.9,162978831.3,370719549.9,162978831.3,287658.2346,7541824.681,287658.2346,7541824.681
15/10/2022,1665792000,539790166,539790166,373611119,166179047,373611119,166179047,288126.7836,7546732.379,288126.7836,7546732.379
16/10/2022,1665878400,534503271.9,534503271.9,367800612.8,166702659.2,367800612.8,166702659.2,287820.9321,7546521.465,287820.9321,7546521.465
17/10/2022,1665964800,547029919,547029919,377640544.5,169389374.5,377640544.5,169389374.5,289543.9134,7548546.101,289543.9134,7548546.101
18/10/2022,1666051200,560965766.8,560965766.8,387158146.9,173807619.8,387158146.9,173807619.8,290388.9374,7553568.875,290388.9374,7553568.875
19/10/2022,1666137600,545489408.6,545489408.6,377911637.8,167577770.8,377911637.8,167577770.8,289822.8736,7555354.861,289822.8736,7555354.861
20/10/2022,1666224000,541120357.7,541120357.7,374562506.7,166557851,374562506.7,166557851,292231.9886,7557071.281,292231.9886,7557071.281
21/10/2022,1666310400,539383294.3,539383294.3,375943001.6,163440292.7,375943001.6,163440292.7,292487.5336,7559680.513,292487.5336,7559680.513
22/10/2022,1666396800,544366845.8,544366845.8,382311436.2,162055409.6,382311436.2,162055409.6,292615.888,7562081.643,292615.888,7562081.643
23/10/2022,1666483200,550711643.8,550711643.8,385385119.1,165326524.8,385385119.1,165326524.8,293687.173,7576834.316,293687.173,7576834.316
24/10/2022,1666569600,574277393.9,574277393.9,402080570.5,172196823.4,402080570.5,172196823.4,295143.9974,7585763.147,295143.9974,7585763.147
25/10/2022,1666656000,562366084.1,562366084.1,397164346.1,165201738,397164346.1,165201738,295495.9943,7588504.273,295495.9943,7588504.273
26/10/2022,1666742400,615585237.7,615585237.7,434113303,181471934.6,434113303,181471934.6,295783.9998,7592967.976,295783.9998,7592967.976
27/10/2022,1666828800,655300683.3,655300683.3,462392722.2,192907961.1,462392722.2,192907961.1,296359.9973,7597792.875,296359.9973,7597792.875
28/10/2022,1666915200,636721799.8,636721799.8,451101287,185620512.8,451101287,185620512.8,296583.9927,7490739.015,296583.9927,7490739.015
29/10/2022,1667001600,639845318.6,639845318.6,460258473.7,179586844.9,460258473.7,179586844.9,296871.9999,7492150.393,296871.9999,7492150.393
30/10/2022,1667088000,662425563.4,662425563.4,479188695,183236868.3,479188695,183236868.3,297352,7497416.872,297352,7497416.872
31/10/2022,1667174400,656467052.3,656467052.3,471252851.6,185214200.7,471252851.6,185214200.7,298215.9998,7504627.258,298215.9998,7504627.258
1/11/2022,1667260800,630524898.2,630524898.2,468112092,162412806.2,468112092,162412806.2,298439.9992,7607157.199,298439.9992,7607157.199
2/11/2022,1667347200,654499612.7,654499612.7,473955878,180543734.7,473955878,180543734.7,298696,7611455.933,298696,7611455.933
3/11/2022,1667433600,624241788.4,624241788.4,459163993.7,165077794.7,459163993.7,165077794.7,298824,7614289.422,298824,7614289.422
4/11/2022,1667520000,624790856.3,624790856.3,461356860.8,163433995.5,461356860.8,163433995.5,299816,7622854.267,299816,7622854.267
5/11/2022,1667606400,657105960.6,657105960.6,494472357.7,162633602.9,494472357.7,162633602.9,300104,7635380.418,300104,7635380.418
6/11/2022,1667692800,650778854.1,650778854.1,488958905.5,161819948.6,488958905.5,161819948.6,300264,7640224.2,300264,7640224.2
7/11/2022,1667779200,631661735.8,631661735.8,473042971.2,158618764.6,473042971.2,158618764.6,300360,7644277.813,300360,7644277.813
8/11/2022,1667865600,634837866.6,634837866.6,471603030.8,163234835.8,471603030.8,163234835.8,300520,7645659.756,300520,7645659.756
9/11/2022,1667952000,535757605.3,535757605.3,397796633.2,137960972.1,397796633.2,137960972.1,300680,7655991.79,300680,7655991.79
10/11/2022,1668038400,447472684.8,447472684.8,342028810.8,105443874,342028810.8,105443874,300936,7657507.191,300936,7657507.191
11/11/2022,1668124800,510095259,510095259,388887062.7,121208196.2,388887062.7,121208196.2,301192,7661706.463,301192,7661706.463
12/11/2022,1668211200,502473708.3,502473708.3,385436842,117036866.3,385436842,117036866.3,301960,7674548.613,301960,7674548.613
13/11/2022,1668297600,501544579,501544579,382173937.4,119370641.6,382173937.4,119370641.6,303848,7681508.469,303848,7681508.469
14/11/2022,1668384000,491538871.6,491538871.6,368634098.6,122904773,368634098.6,122904773,304616,7705628.402,304616,7705628.402
15/11/2022,1668470400,504876642.4,504876642.4,380733389.9,124143252.5,380733389.9,124143252.5,305864,7710761.026,305864,7710761.026
16/11/2022,1668556800,514521357.5,514521357.5,384305484.6,130215873,384305484.6,130215873,306344,7732534.024,306344,7732534.024
17/11/2022,1668643200,499251636.6,499251636.6,375612917,123638719.6,375612917,123638719.6,307368,7737091.338,307368,7737091.338
18/11/2022,1668729600,498630344.6,498630344.6,372761736,125868608.6,372761736,125868608.6,308200,7750530.086,308200,7750530.086
19/11/2022,1668816000,502779949.2,502779949.2,374616411.8,128163537.3,374616411.8,128163537.3,309672,7758083.374,309672,7758083.374
20/11/2022,1668902400,507720470.6,507720470.6,379008168,128712302.6,379008168,128712302.6,310408,7763106.308,310408,7763106.308
21/11/2022,1668988800,477348037.5,477348037.5,355121402.4,122226635.1,355121402.4,122226635.1,311592,7770288.311,311592,7770288.311
22/11/2022,1669075200,465899917.5,465899917.5,346975998.4,118923919.1,346975998.4,118923919.1,312040,7777888.759,312040,7777888.759
23/11/2022,1669161600,480945541.3,480945541.3,355961499.5,124984041.7,355961499.5,124984041.7,313192,7796883.453,313192,7796883.453
24/11/2022,1669248000,501762548,501762548,371575991.3,130186556.7,371575991.3,130186556.7,314184,7800273.022,314184,7800273.022
25/11/2022,1669334400,509691175.1,509691175.1,377970037,131721138.1,377970037,131721138.1,315464,7808010.557,315464,7808010.557
26/11/2022,1669420800,514368091.2,514368091.2,381063896.2,133304194.9,381063896.2,133304194.9,315976,7827609.803,315976,7827609.803
