snapped_at,price,market_cap,total_volume
2023-01-12,26.7469325672294,509056946.802875,3016485.6225750223
2023-01-13,27.64118791320167,526392157.8225507,6417845.770761835
2023-01-14,28.123873113843317,535597180.26549727,5333819.334674356
2023-01-15,31.144445512077077,592659285.2923852,6806149.683609006
2023-01-16,32.01725098778292,608946547.8766737,6295600.815579506
2023-01-17,32.04294405204128,611443882.9433532,3825720.246518006
2023-01-18,32.13508982493372,611697577.7941132,3928026.542883977
2023-01-19,32.215075738919474,613500149.0880309,110051330.63879123
2023-01-20,32.365257642935646,617851324.7257793,20800558.3147852
2023-01-21,37.66929339969272,721257683.1747247,37478072.78001938
2023-01-22,35.487341941960565,680243272.9750358,17849044.724617604
2023-01-23,34.51434079405353,659819920.8516326,11248447.951572092
2023-01-24,37.1650723370861,709493457.9650766,13902306.22807128
2023-01-25,36.68285782108608,704428951.044392,35653430.82816814
2023-01-26,40.19036308252397,760050404.0940762,12791363.702585658
2023-01-27,38.92225755053341,744856925.6915964,12854260.700486803
2023-01-28,39.50887040487711,755633327.057894,11019310.587769302
2023-01-29,37.941612865815024,727477753.2886994,8348802.582287108
2023-01-30,40.065327066548605,764537018.5723001,8015461.660676519
2023-01-31,37.67030761906327,718775103.491861,8871091.72301989
2023-02-01,38.23238764275022,730617279.8558769,5973194.879615642
2023-02-02,39.90680625709748,761665990.5447317,7897698.617076462
2023-02-03,41.88136296774231,799813064.9332949,15981616.722350676
2023-02-04,40.97072505271802,783191477.7566558,12136846.674059296
2023-02-05,40.68231923988586,779096027.9016101,7972514.1314897565
2023-02-06,39.07460517469776,747286104.1055115,5415063.979552688
2023-02-07,40.643839366953046,775395220.7906789,24545942.169677284
2023-02-08,43.04985450648972,823377024.6604615,20435315.329503465
2023-02-09,41.07355928892388,784710428.1342866,12464643.005950846
2023-02-10,49.27365216059224,935118836.3602192,78285743.17773682
2023-02-11,45.62163471582687,870856325.4611104,70708536.03434072
2023-02-12,46.34584429815124,887001956.6528419,15881246.218569737
2023-02-13,46.60829928245889,891849552.4325969,17864686.18635849
2023-02-14,41.51001900982871,792317459.3454494,18942214.278892893
2023-02-15,42.79297836900114,818819657.0903062,13812847.695239304
2023-02-16,47.06756935525515,899383574.8130385,12002217.070479576
2023-02-17,47.327209596985234,908823753.8358568,17009533.593864758
2023-02-18,52.06864264307055,1015951888.1421628,39691948.00116208
2023-02-19,53.60170462599468,1027124782.5227402,19632976.981145643
2023-02-20,51.27941701123939,985229062.7139049,12653087.874807589
2023-02-21,49.82989118769437,956747930.5608318,8824194.633741066
2023-02-22,47.79756944439359,915515077.80652,11088264.749471745
2023-02-23,49.522347924022505,946716818.4064168,14939447.879434744
2023-02-24,49.906786379321446,957066674.2091053,13103530.643582812
2023-02-25,46.654012417512334,895133688.3994309,7422556.698857026
2023-02-26,47.49232162801455,911366222.3173938,6800419.968533946
2023-02-27,49.76260421214939,954920827.6024084,9173650.943089249
2023-02-28,48.30616349516417,926828439.2572228,9090768.797062602
2023-03-01,46.52632562437862,892537407.281333,7097877.675970018
2023-03-02,46.74478027654475,894330870.5277035,17499684.800506406
2023-03-03,44.27019337998362,849249588.6657944,10441095.503084663
2023-03-04,41.1014503272193,788101439.7741685,11473321.752825793
2023-03-05,39.176081450694326,752010869.3295286,7629232.121436982
2023-03-06,40.20448463859746,772551314.3414931,7519179.331521741
2023-03-07,38.87437704491439,745745878.67243,5866476.258349689
2023-03-08,36.82757047750545,704615851.5433965,9132275.390006302
2023-03-09,36.97648465628379,709416359.7460792,6050125.139974073
2023-03-10,36.539140166402376,699710697.8184351,8915954.766077233
2023-03-11,35.42686908473843,679432005.0220232,10640689.359612688
2023-03-12,34.12526563075919,654071732.5730199,13291800.91295681
2023-03-13,37.22304290648602,710325996.664515,9793657.356435977
2023-03-14,42.830785504635664,821728562.0025773,14223207.406454012
2023-03-15,43.09517137484101,826302229.5144024,13015813.036643077
2023-03-16,38.85594519800157,744201172.3476546,12473551.574029896
2023-03-17,41.39890195584164,797461374.5211941,12099569.710180186
2023-03-18,43.14854078572946,826723821.6408113,9240762.491661897
2023-03-19,42.383227505142095,815228820.2830468,6722291.755370659
2023-03-20,43.17757030096258,836765694.9064219,5809687.922058099
2023-03-21,40.97746771366502,788844378.293149,6574366.234892912
2023-03-22,41.04037534275836,789386240.2826995,7653962.612345417
2023-03-23,38.6940390722195,744529659.8756288,6253116.416410238
2023-03-24,40.27746091052742,775627239.1635356,6685424.96545892
2023-03-25,38.12710540018612,737601030.9342414,5187364.908721517
2023-03-26,38.87303414563357,744958322.8042074,3543721.8351187995
2023-03-27,42.20322072082733,814150360.6534462,11121304.10607968
2023-03-28,40.26793788922201,774545171.2684746,6113986.036941015
2023-03-29,45.63294196116769,878951467.9018607,13758559.177304506
2023-03-30,45.74302603305621,881133549.4272797,6693500.613721752
2023-03-31,43.00876005809077,827982892.004339,34935175.59417956
2023-04-01,44.128546927453485,850092150.5059628,6121764.464157291
2023-04-02,44.72273438814656,859476844.2461381,4430794.368065984
2023-04-03,43.66937886696833,840489617.1232883,4822065.399096332
2023-04-04,43.32494591388545,835931828.9272897,5618198.060005979
2023-04-05,46.595148815582014,896867237.1743484,9887049.863572797
2023-04-06,47.16219451856036,908490993.7665097,11380565.209273988
2023-04-07,45.85832187946213,883593529.8721435,9634022.104062105
2023-04-08,44.96460650152029,865755869.2527349,8295911.655113744
2023-04-09,45.195644094892685,871165776.7974933,4768981.723376505
2023-04-10,44.85544753723991,863875085.7128707,5384817.121044795
2023-04-11,47.24407721539703,909971327.1628262,4791898.016067198
2023-04-12,43.496080215355,837621447.0226592,16272771.693348443
2023-04-13,42.78250311723546,824544146.7595981,18618955.727016624
2023-04-14,46.07207973057236,890303866.6579493,11879760.14090534
2023-04-15,51.069091186887086,987202180.662567,26808992.58750684
2023-04-16,51.83482272976416,1002135210.5523484,11686753.755714444
2023-04-17,59.0627519952793,1141751431.4967985,37797470.45662556
2023-04-18,55.24814663551995,1068518311.4322116,35567789.741940975
2023-04-19,56.14360593320107,1087233164.928588,30870270.03934226
2023-04-20,50.98613292838317,985429751.5582794,14927381.490213428
2023-04-21,47.1557358552385,910539943.5853492,15316015.677243484
2023-04-22,44.28433237173287,856295573.0766845,13906685.103278898
2023-04-23,46.93289852165106,907839409.681214,7676376.546396379
2023-04-24,46.41438396852706,895981694.7570966,6840486.730341049
2023-04-25,46.05916048446844,890172407.4303011,6765653.84455735
2023-04-26,47.00485917677532,907553411.9504638,8434815.456203474
2023-04-27,46.901236151659205,906776452.6524608,11145089.959543062
2023-04-28,47.42749480751854,915943541.7873424,9106476.80555002
2023-04-29,46.20541952802255,892403764.7838336,38137038.51789695
2023-04-30,47.11797303422282,911154006.1212336,7396408.887142213
2023-05-01,46.768032346092525,903378071.16723,6870055.82114055
2023-05-02,46.51437846228525,899085842.987422,9838850.077418055
2023-05-03,48.66421575721146,940608855.2598498,8163395.819131118
2023-05-04,52.08583724687231,1003597357.2199692,14851501.84810707
2023-05-05,49.78937861640146,962245292.1204787,9269702.67688674
2023-05-06,50.919095370573885,984336299.9509832,7340211.028457381
2023-05-07,48.46737021718023,935253383.8513224,4815162.307965927
2023-05-08,49.23796892592973,951090805.059776,3366103.344226934
2023-05-09,47.24894770917982,913003826.2183625,7769611.217238308
2023-05-10,47.53630136082944,919200621.0588531,5761192.88072697
2023-05-11,46.98069457982046,907427974.1010932,6601651.380838989
2023-05-12,44.96841721581698,872174089.3691592,4803320.169039141
2023-05-13,46.76556667367122,905511299.9119936,10774093.28056509
2023-05-14,49.91474628004081,971415838.0337611,11763031.669754906
2023-05-15,51.60264936702716,1000472693.4390692,10606458.21042467
2023-05-16,52.08626412485122,1010139271.6060256,9246074.72767681
2023-05-17,49.86365896041095,967686037.276165,12739738.755828865
2023-05-18,50.57220742367478,981277793.7598432,5601204.345930068
2023-05-19,49.64356794864295,964084029.096985,6511360.897245779
2023-05-20,49.20008423295111,953782275.2921108,5006648.852192458
2023-05-21,49.44335298608472,959959844.996661,3849746.672154082
2023-05-22,49.39447801283983,958268146.5851718,3513466.935603486
2023-05-23,47.66335030961116,925953119.9742444,6957757.529438389
2023-05-24,48.6726963924448,944360489.4192094,4292487.458849509
2023-05-25,46.288191506945736,898594335.8253747,4669603.925872428
2023-05-26,46.49605359848961,901593641.6356066,3593534.864869203
2023-05-27,47.12666703048731,914395507.4389082,3797608.456116872
