snapped_at,price,market_cap,total_volume
2023-02-13,2.503677927543749,2110322610.2732143,249869693.5518372
2023-02-14,2.378437910987731,2005725089.9075396,228170404.78978816
2023-02-15,2.5714288752777703,2168260019.6959863,232328824.39793384
2023-02-16,2.8360266312795326,2386935006.394687,261620486.1751144
2023-02-17,2.6230186510460207,2222580054.4994235,311528125.78647846
2023-02-18,3.019434678129693,2546926715.1461043,333933711.983967
2023-02-19,3.261308700751808,2754493268.1861687,258030344.81585103
2023-02-20,2.93536005772576,2487506228.8998485,202605162.76620767
2023-02-21,2.9240085672801825,2470790651.396769,166964734.24764216
2023-02-22,2.7832681530593666,2347904547.0631456,199415402.9288313
2023-02-23,2.906574278711019,2459494800.3221025,238710418.0777306
2023-02-24,2.96491653556417,2498855894.2543926,276228089.6617853
2023-02-25,2.8781494013526445,2429970476.8951426,233728745.116162
2023-02-26,2.9211533277166724,2465611328.8983536,187476627.64643735
2023-02-27,3.1063093179157724,2626493381.21449,176860970.67132804
2023-02-28,3.2737861518166294,2778890409.9277925,255446321.1400848
2023-03-01,2.999535777802029,2538813749.636945,190808570.6111271
2023-03-02,3.014611141844372,2550521763.4352474,142056014.0671089
2023-03-03,3.0168635097405496,2562079083.2154164,170966456.9852102
2023-03-04,2.7987644811436105,2369255598.944908,280903451.811146
2023-03-05,2.547606722268879,2162861350.074656,165941770.60177195
2023-03-06,2.6258813150902163,2226596777.0853705,159397197.95957565
2023-03-07,2.588274961613385,2197456302.7420683,171344654.33447298
2023-03-08,2.546528454011606,2159418023.6889243,140780206.30437854
2023-03-09,2.359215886794197,2015010658.0900395,150181809.1740125
